id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code
2851;Limoux Flassian;limoux-flassian;8759875;87598755;43.0684511;2.2182832;4665;FR;Europe/Paris;f;f;f;t;f;f;FRFOV;LMF;t;;f;8703811;f;;f;;f;;f;;f;;f;8703811;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2851
2852;St-Palais;st-palais;8761025;87610253;43.3333330000;-1.0333330000;;FR;Europe/Paris;f;f;f;t;f;f;FRFOY;;t;;f;8704631;f;;f;;f;;f;;f;;f;8704631;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;Donapaleu;;;;;;;;;;;;Сен-Пале-сюр-Мер;;;滨海圣帕莱;urn:trainline:public:nloc:csv2852
2853;Muret;muret;8761103;87611038;43.464824;1.324449;;FR;Europe/Paris;f;f;f;t;f;f;FRFOZ;MET;t;;f;8700473;f;;f;;f;;f;;f;;f;8700473;f;;f;;f;;;;f;;f;8700311;f;;f;FRFOZ;f;;f;f;;;;;;;;;;;;ミュレ;;;;Мюре;;;米雷;urn:trainline:public:nloc:csv2853
2854;Le Fauga;le-fauga;8761104;87611046;43.4043288;1.2827183;;FR;Europe/Paris;f;f;f;t;f;f;FRFPA;FGA;t;;f;8701103;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2854
2855;Carbonne;carbonne;8761106;87611061;43.298206;1.212531;;FR;Europe/Paris;f;f;f;t;f;f;FRFPB;COA;t;;f;8700840;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700547;f;;f;FRFPB;f;;f;f;;;;;;;;;;;;;;;;Карбон;;;卡尔邦;urn:trainline:public:nloc:csv2855
2856;Cazères-sur-Garonne;cazeres-sur-garonne;8761107;87611079;43.212834;1.083106;;FR;Europe/Paris;f;f;f;t;f;f;FRFPC;CZG;t;;f;8700835;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700548;f;;f;FRFPC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2856
2857;Martres-Tolosane;martres-tolosane;8761108;87611087;43.1962069;1.0167558;;FR;Europe/Paris;f;f;f;t;f;f;FRFPD;MXA;t;;f;8701505;f;;f;;f;;f;;f;;f;8701505;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2857
2858;St-Martory;st-martory;8761110;87611103;43.1385721;0.934859;;FR;Europe/Paris;f;f;f;t;f;f;FRFPE;SYM;t;;f;8701621;f;;f;;f;;f;;f;;f;8701621;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2858
2859;Lestelle;lestelle;8761111;87611111;43.1188355;0.9132139;;FR;Europe/Paris;f;f;f;t;f;f;FRFPF;LTJ;t;;f;8701370;f;;f;;f;;f;;f;;f;8701370;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2859
2860;Labarthe-Inard;labarthe-inard;8761112;87611129;43.1049687;0.8519176;;FR;Europe/Paris;f;f;f;t;f;f;FRFPG;LAX;t;;f;8701359;f;;f;;f;;f;;f;;f;8701359;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2860
2861;St-Gaudens;st-gaudens;8761113;87611137;43.105034;0.729104;;FR;Europe/Paris;f;f;f;t;f;f;FRFPH;SGD;t;;f;8701963;f;sp8t29;t;FRSGA;t;14538;t;;f;;f;8701963;f;;f;;f;;;;f;;f;8700313;f;;f;FRFPH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2861
2862;Labroquère—St-Bertrand-de-Comminges;labroquere-st-bertrand-de-comminges;8761116;87611160;43.040432;0.597575;;FR;Europe/Paris;f;f;f;t;f;f;FRFPJ;;t;;f;8703619;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2862
2863;Loures—Barbazan;loures-barbazan;8761117;87611178;43.021075;0.6104494;10564;FR;Europe/Paris;f;f;f;t;f;f;FRFPK;LZB;t;;f;8703838;f;;f;;f;;f;;f;;f;8703838;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2863
2864;Marignac—St-Béat;marignac-st-beat;8761119;87611194;42.9155675;0.651998;;FR;Europe/Paris;f;f;f;t;f;f;FRFPM;MSB;t;;f;8703910;f;;f;;f;;f;;f;;f;8703910;f;;f;;f;;;;f;;f;8700553;f;;f;FRFPM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2864
2865;Anos;anos;8761120;;43.4000000000;-0.2833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRFPN;;t;;f;8705794;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2865
2866;Lège;lege;8761121;87611210;42.87541373222446;0.6129705905914307;;FR;Europe/Paris;f;f;f;t;f;f;FRFPO;;t;;f;8703748;f;;f;;f;;f;;f;;f;8703748;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ルジェ;;;;;;;莱热;urn:trainline:public:nloc:csv2866
2867;Cier-de-Luchon;cier-de-luchon;8761122;87611228;42.8500000000;0.6000000000;;FR;Europe/Paris;f;f;f;t;f;f;FRFPP;;t;;f;8703105;f;;f;;f;;f;;f;;f;8703105;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2867
2868;Varilhes;varilhes;8761132;87611327;43.0415593;1.6284818;;FR;Europe/Paris;f;f;f;t;f;f;FRFPR;VIH;t;;f;8704781;f;;f;;f;;f;;f;;f;8704781;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2868
2870;Vernet-d’Ariège;vernet-dariege;8761135;87611350;43.1894138;1.6116214;;FR;Europe/Paris;f;f;f;t;f;f;FRFPT;VVT;t;;f;8704807;f;;f;;f;;f;;f;;f;8704807;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2870
2871;Saverdun;saverdun;8761136;87611368;43.239357;1.570616;;FR;Europe/Paris;f;f;f;t;f;f;FRFPU;SRN;t;;f;8700498;f;;f;;f;;f;;f;;f;8700498;f;;f;;f;;;;f;;f;8700565;f;;f;FRFPU;f;;f;f;;;;;;;;;;;;サヴェルダン;;;;Савердён;;;萨韦尔丹;urn:trainline:public:nloc:csv2871
2872;Cintegabelle;cintegabelle;8761137;87611376;43.3054202;1.5204268;;FR;Europe/Paris;f;f;f;t;f;f;FRFPV;CBT;t;;f;8703107;f;;f;;f;;f;;f;;f;8703107;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Сентгабель;;;圣加贝尔;urn:trainline:public:nloc:csv2872
2873;Auterive (Haute Garonne);auterive-haute-garonne;8761138;87611384;43.348993;1.468831;;FR;Europe/Paris;f;f;f;t;f;f;FRFPW;AIE;t;;f;8702725;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2873
2874;Vénerque—Le-Vernet;venerque-le-vernet;8761139;87611392;43.433361;1.426079;;FR;Europe/Paris;f;f;f;t;f;f;FRFPX;VQV;t;;f;8704800;f;;f;;f;;f;;f;;f;8704800;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2874
2875;Pinsaguel;pinsaguel;8761141;87611418;43.5166670000;1.3833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRFPY;;t;;f;8704224;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2875
2876;Lacourtensourt;lacourtensourt;8761143;87611434;43.6638838;1.4138687;;FR;Europe/Paris;f;f;f;t;f;f;FRFPZ;LNT;t;;f;8701366;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2876
2877;Lavilledieu (Tarn-et-Garonne);lavilledieu-tarn-et-garonne;8761145;87611459;44.0355186;1.2149646;;FR;Europe/Paris;f;f;f;t;f;f;FRFQA;LIX;t;;f;8703680;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2877
2878;Larrazet;larrazet;8761147;87611475;43.9333330000;1.0833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRFQC;;t;;f;8703664;f;;f;;f;;f;;f;;f;8703664;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2878
2879;Porta;porta;8761149;87611491;42.514932;1.824639;;FR;Europe/Paris;f;f;f;t;f;f;FRFQD;;t;;f;8704298;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2879
2880;Fouquereuil;fouquereuil;8734220;87342204;50.5255091;2.6074449;;FR;Europe/Paris;f;f;f;t;f;f;FRFQE;FQE;t;;f;8701148;f;;f;;f;;f;;f;;f;8701148;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2880
2881;Porté-Puymorens;porte-puymorens;8761150;87611509;42.539136;1.8248462;;FR;Europe/Paris;f;f;f;t;f;f;FRFQF;PPM;t;;f;8700496;f;;f;;f;;f;;f;;f;8700496;f;;f;;f;;;;f;;f;8700543;f;;f;FRFQF;f;;f;f;;;;;;;;;;;;;;;;;;;波尔泰皮伊莫朗;urn:trainline:public:nloc:csv2881
2882;L’Hospitalet-près-l’Andorre;lhospitalet-pres-landorre;8761151;87611517;42.5894535;1.8002635;;FR;Europe/Paris;f;f;f;t;f;f;FRFQG;LHT;t;;f;8700495;f;;f;;f;;f;;f;;f;8700495;f;;f;;f;;;;f;;f;8700542;f;;f;FRFQG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2882
2883;Mérens-les-Vals;merens-les-vals;8761152;87611525;42.6594883;1.8371278;;FR;Europe/Paris;f;f;f;t;f;f;FRFQH;MLX;t;;f;8703972;f;;f;;f;;f;;f;;f;8703972;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2883
2884;Luzenac—Garanou;luzenac-garanou;8761155;87611558;42.7642849;1.7531248;;FR;Europe/Paris;f;f;f;t;f;f;FRFQI;LUG;t;;f;8703869;f;;f;;f;;f;;f;;f;8703869;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2884
2885;Vèbre la Remise;vebre-la-remise;8761156;87611566;42.767501;1.721083;;FR;Europe/Paris;f;f;f;t;f;f;FRFQJ;;t;;f;8704793;f;;f;;f;;f;;f;;f;8704793;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2885
2886;Les Cabannes;les-cabannes;8761157;87611574;42.7862854;1.6862985;;FR;Europe/Paris;f;f;f;t;f;f;FRFQK;CNB;t;;f;8703759;f;;f;;f;;f;;f;;f;8703759;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2886
2887;Ussat-les-Bains;ussat-les-bains;8761158;87611582;42.821922;1.62;;FR;Europe/Paris;f;f;f;t;f;f;FRFQL;;t;;f;8704757;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700662;f;;f;FRFQL;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2887
2888;Tarascon-sur-Ariège;tarascon-sur-ariege;8761159;87611590;42.8495385;1.5999321;;FR;Europe/Paris;f;f;f;t;f;f;FRFQM;TRC;t;;f;8700494;f;;f;;f;;f;;f;;f;8700494;f;;f;;f;;;;f;;f;8700532;f;;f;FRFQM;f;;f;f;;;;;;;;;;;;;;;;Тараскон-сюр-Арьеж;;;阿里耶格河畔塔拉斯孔;urn:trainline:public:nloc:csv2888
2889;St-Paul—St-Antoine;st-paul-st-antoine;8761160;87611608;42.912902;1.640108;;FR;Europe/Paris;f;f;f;t;f;f;FRFQN;;t;;f;8704634;f;;f;;f;;f;;f;;f;8704634;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2889
2890;St-Jean-de-Verges;st-jean-de-verges;8761162;87611624;43.0128587;1.608059;;FR;Europe/Paris;f;f;f;t;f;f;FRFQO;JNV;t;;f;8703500;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2890
2891;Beaumont-de-Lomagne;beaumont-de-lomagne;8761163;87611632;43.8833330000;0.9833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRFQP;;t;;f;8702787;f;;f;;f;;f;;f;;f;8702787;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;博蒙德洛马格;urn:trainline:public:nloc:csv2891
2892;St-Jory;st-jory;8761165;87611657;43.738375;1.371619;;FR;Europe/Paris;f;f;f;t;f;f;FRFQQ;SJY;t;;f;8702033;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2892
2893;Castelnau-d’Estrétefonds;castelnau-destretefonds;8761166;87611665;43.786196;1.341761;;FR;Europe/Paris;f;f;f;t;f;f;FRFQR;CDF;t;;f;8706259;f;;f;;f;;f;;f;;f;8700832;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Кастельно-д’Эстретефон;;;;urn:trainline:public:nloc:csv2893
2894;Grisolles;grisolles;8761167;87611673;43.8269619;1.3023292;;FR;Europe/Paris;f;f;f;t;f;f;FRFQS;GRI;t;;f;8701211;f;;f;;f;;f;;f;;f;8701211;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2894
2895;Dieupentale;dieupentale;8761168;87611681;43.8654687;1.2760011;;FR;Europe/Paris;f;f;f;t;f;f;FRFQT;DIP;t;;f;8701023;f;;f;;f;;f;;f;;f;8701023;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2895
2896;Montbartier;montbartier;8761169;87611699;43.9241555;1.264501;;FR;Europe/Paris;f;f;f;t;f;f;FRFQU;MNG;t;;f;8701487;f;;f;;f;;f;;f;;f;8701487;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2896
2897;Escalquens;escalquens;8761170;87611707;43.5170958;1.5422774;;FR;Europe/Paris;f;f;f;t;f;f;FRFQV;EQA;t;;f;8702507;f;;f;;f;;f;;f;;f;8702507;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2897
2898;Antignac (Haute Garonne);antignac-haute-garonne;8761171;87611715;42.826704;0.603634;;FR;Europe/Paris;f;f;f;t;f;f;FRFQW;;t;;f;8702667;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Антиньяк;;;昂蒂尼亚克;urn:trainline:public:nloc:csv2898
2899;Baziège;baziege;8761172;87611723;43.4535696;1.6205019;;FR;Europe/Paris;f;f;f;t;f;f;FRFQX;BAZ;t;;f;8702486;f;;f;;f;;f;;f;;f;8702486;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Базьеж;;;巴齐耶格;urn:trainline:public:nloc:csv2899
2900;Marsan;marsan;8761175;87611756;43.6666670000;0.7166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRFQY;;t;;f;8700307;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2900
2901;Aubiet;aubiet;8761176;87611764;43.6502068;0.7891179;;FR;Europe/Paris;f;f;f;t;f;f;FRFQZ;AIT;t;;f;8702709;f;;f;;f;;f;;f;;f;8702709;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2901
2902;Frasne;frasne;8771513;87715136;46.857596;6.157767;;FR;Europe/Paris;f;f;f;t;f;f;FRFRA;FRA;t;;f;8700163;f;;f;;f;;f;8771513;f;;f;8700163;f;;f;;f;;;;f;;f;8700354;f;;f;FRFRA;f;;f;t;;;;;;;;;;;;;;;;;;;弗拉斯恩;urn:trainline:public:nloc:csv2902
2903;Gimont—Cahuzac;gimont-cahuzac;8761177;87611772;43.6330525;0.8676246;;FR;Europe/Paris;f;f;f;t;f;f;FRFRB;GAH;t;;f;8703404;f;;f;;f;;f;;f;;f;8703404;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2903
2905;L’Isle-Jourdain;lisle-jourdain;8761180;87611806;43.617185;1.089829;;FR;Europe/Paris;f;f;f;t;f;f;FRFRD;LIJ;t;;f;8703535;f;spbb0d;t;FRLJO;t;;f;;f;;f;8703535;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2905
2906;Mérenvielle;merenvielle;8761181;87611814;43.6365051;1.1503303;;FR;Europe/Paris;f;f;f;t;f;f;FRFRE;MWE;t;;f;8703973;f;;f;;f;;f;;f;;f;8703973;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2906
2907;Brax—Leguevin;brax-leguevin;8761182;87611822;43.614887;1.236922;;FR;Europe/Paris;f;f;f;t;f;f;FRFRF;BXL;t;;f;8702904;f;;f;;f;;f;;f;;f;8702904;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2907
2908;Pibrac;pibrac;8761183;87611830;43.621364;1.289237;;FR;Europe/Paris;f;f;f;t;f;f;FRFRG;PBR;t;;f;8704214;f;;f;;f;;f;;f;;f;8704214;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Пибрак;;;皮布拉克;urn:trainline:public:nloc:csv2908
2909;Montrabé;montrabe;8761184;87611848;43.6450204;1.5240482;;FR;Europe/Paris;f;f;f;t;f;f;FRFRH;MTB;t;;f;8704046;f;;f;;f;;f;;f;;f;8704046;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2909
2910;Lamagistère;lamagistere;8761185;87611855;44.1267231;0.8255002;;FR;Europe/Paris;f;f;f;t;f;f;FRFRI;LWG;t;;f;8703633;f;;f;;f;;f;;f;;f;8703633;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2910
2911;Valence-d’Agen;valence-dagen;8761186;87611863;44.1117317;0.8915743;;FR;Europe/Paris;f;f;f;t;f;f;FRFRK;VCD;t;;f;8704768;f;;f;;f;;f;;f;;f;8704768;f;;f;;f;;;;f;;f;8700697;f;;f;FRFRK;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2911
2912;Malause;malause;8761187;87611871;44.0882672;0.9716854;;FR;Europe/Paris;f;f;f;t;f;f;FRFRL;MSP;t;;f;8703889;f;;f;;f;;f;;f;;f;8703889;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2912
2913;Moissac;moissac;8761188;87611889;44.1024178;1.077345;;FR;Europe/Paris;f;f;f;t;f;f;FRFRM;MOI;t;;f;8704002;f;;f;;f;;f;;f;;f;8704002;f;;f;;f;;;;f;;f;8700696;f;;f;FRFRM;f;;f;f;;;;;;;;;;;;モワサック;;;;Муассак;;;穆瓦萨克;urn:trainline:public:nloc:csv2913
2914;Castelsarrasin;castelsarrasin;8761189;87611897;44.0403503;1.1143954;;FR;Europe/Paris;f;f;f;t;f;f;FRFRN;CTN;t;;f;8702982;f;;f;;f;;f;;f;;f;8702982;f;;f;;f;;;;f;;f;8700695;f;;f;FRFRN;f;;f;f;;;;;;;;;;;;カステルサラザン;;;;Кастельсарразен;;;卡斯特尔萨拉桑;urn:trainline:public:nloc:csv2914
2915;Frouard;frouard;8714107;87141077;48.75545;6.14411;;FR;Europe/Paris;f;f;f;t;f;f;FRFRO;FRD;t;;f;8701112;f;;f;;f;;f;;f;;f;8701112;f;;f;;f;;;;f;;f;8700146;f;;f;FRFRO;f;;f;f;;;;;;;;;;;;;;;;Фруар;;;弗鲁阿尔;urn:trainline:public:nloc:csv2915
2916;Lardenne;lardenne;8761193;87611939;43.5966262;1.3839252;;FR;Europe/Paris;f;f;f;t;f;f;FRFRQ;KPL;t;;f;8702969;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2916
2917;Lalande Église;lalande-eglise;8761194;87611947;43.6459862;1.4286153;;FR;Europe/Paris;f;f;f;t;f;f;FRFRR;LZG;t;;f;8701351;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2917
2918;Route-de-Launaguet;route-de-launaguet;8761195;87611954;43.6354791;1.439154;;FR;Europe/Paris;f;f;f;t;f;f;FRFRS;RLA;t;;f;8701889;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2918
2919;Fenouillet—St-Alban;fenouillet-st-alban;8761196;87611962;43.6840517;1.4018103;;FR;Europe/Paris;f;f;f;t;f;f;FRFRT;FEX;t;;f;8701120;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2919
2920;Pont-de-Guran;pont-de-guran;8761197;87611970;42.87779;0.616776;;FR;Europe/Paris;f;f;f;t;f;f;FRFRU;;t;;f;8706206;f;;f;;f;;f;;f;;f;8706206;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2920
2921;Montaudran;montaudran;8761201;87612010;43.5734591;1.4804356;;FR;Europe/Paris;f;f;f;t;f;f;FRFRW;MQN;t;;f;8702537;f;;f;;f;;f;;f;;f;8702537;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2921
2922;Capens;capens;8761301;87613018;43.3333330000;1.2500000000;;FR;Europe/Paris;f;f;f;t;f;f;FRFRY;;t;;f;8702970;f;;f;;f;;f;;f;;f;8702970;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2922
2923;Floirac;floirac;8761302;;44.9166670000;1.6500000000;;FR;Europe/Paris;f;f;f;t;f;f;FRFRZ;;t;;f;8705867;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2923
2924;Rocamadour—Padirac;rocamadour-padirac;8761304;87613042;44.8183562;1.6573487;;FR;Europe/Paris;f;f;f;t;f;f;FRFSA;RAP;t;;f;8704375;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700516;f;;f;FRFSA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2924
2925;Gramat;gramat;8761305;87613059;44.7734284;1.7223028;;FR;Europe/Paris;f;f;f;t;f;f;FRFSB;GRT;t;;f;8703425;f;;f;;f;;f;;f;;f;8703425;f;;f;;f;;;;f;;f;8700517;f;;f;FRFSB;f;;f;f;;;;;;;;;;;;;;;;;;;格拉马;urn:trainline:public:nloc:csv2925
2927;Soulac-sur-Mer Église;soulac-sur-mer-eglise;8731005;;;;2935;FR;Europe/Paris;f;f;f;f;f;f;FRFSE;;t;;f;8705213;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;滨海苏拉克;urn:trainline:public:nloc:csv2927
2930;Gourdon;gourdon;8761314;87613141;44.7419445;1.389237;;FR;Europe/Paris;f;f;f;t;f;f;FRFSI;GOV;t;;f;8700537;f;;f;;f;;f;;f;;f;8700537;f;;f;;f;;;;f;;f;8700552;f;;f;FRFSI;f;;f;f;;;;;;;;;;;;グルドン;;;;Гурдон;;;古尔东;urn:trainline:public:nloc:csv2930
2932;Dégagnac;degagnac;8761317;87613174;44.6534974;1.3400861;;FR;Europe/Paris;f;f;f;t;f;f;FRFSL;DEG;t;;f;8701016;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv2932
2935;Soulac-sur-Mer;soulac-sur-mer;;;;;;FR;Europe/Paris;t;f;f;f;f;f;FRFSO;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;滨海苏拉克;urn:trainline:public:nloc:csv2935
